complaint_id,ward_id,date,category,status,resolution_time_hours
C02246,W06,2026-06-27,noise,closed,43.4
C02247,W06,2026-06-27,roads,in_progress,42.2
C02248,W06,2026-06-27,sanitation,in_progress,50.5
C02249,W06,2026-06-27,sanitation,open,13.5
C02250,W06,2026-06-27,water,in_progress,20.3
C02251,W06,2026-06-27,water,open,23.0
C02252,W06,2026-06-27,roads,open,15.9
C02253,W06,2026-06-27,electricity,closed,37.6
C02254,W06,2026-06-27,noise,open,31.1
C02255,W06,2026-06-27,sanitation,open,19.5
C02256,W06,2026-06-27,water,closed,38.6
C02257,W06,2026-06-27,electricity,open,19.1
C02258,W06,2026-06-27,water,in_progress,50.0
C02259,W06,2026-06-27,roads,closed,36.5
C02260,W06,2026-06-27,water,in_progress,33.4
C02261,W06,2026-06-27,public safety,in_progress,55.6
C02262,W06,2026-06-27,sanitation,open,30.0
C02263,W06,2026-06-27,electricity,closed,18.6
C02264,W06,2026-06-27,electricity,closed,56.5
C02265,W06,2026-06-27,noise,in_progress,31.8
C02266,W06,2026-06-27,noise,closed,60.0
C02267,W06,2026-06-27,electricity,in_progress,14.6
C02268,W06,2026-06-27,roads,closed,40.1
C02269,W06,2026-06-27,public safety,closed,37.2
C02270,W06,2026-06-27,public safety,closed,18.2
C02271,W06,2026-06-28,sanitation,closed,34.5
C02272,W06,2026-06-28,sanitation,open,41.3
C02273,W06,2026-06-28,sanitation,closed,35.5
C02274,W06,2026-06-28,water,in_progress,37.2
C02275,W06,2026-06-28,roads,open,46.2
C02276,W06,2026-06-28,sanitation,closed,62.7
C02277,W06,2026-06-28,public safety,open,53.1
C02278,W06,2026-06-28,electricity,closed,60.4
C02279,W06,2026-06-28,sanitation,closed,59.4
C02280,W06,2026-06-28,roads,in_progress,18.3
C02281,W06,2026-06-28,electricity,open,10.0
C02282,W06,2026-06-28,sanitation,closed,39.7
C02283,W06,2026-06-28,public safety,open,45.7
C02284,W06,2026-06-28,public safety,in_progress,45.0
C02285,W06,2026-06-28,water,closed,29.7
C02286,W06,2026-06-28,public safety,in_progress,33.9
C02287,W06,2026-06-28,noise,open,59.4
C02288,W06,2026-06-28,water,in_progress,32.6
C02289,W06,2026-06-28,noise,open,39.3
C02290,W06,2026-06-28,water,open,4.0
C02291,W06,2026-06-28,electricity,in_progress,36.7
C02292,W06,2026-06-28,roads,closed,27.2
C02293,W06,2026-06-28,water,open,35.4
C02294,W06,2026-06-28,electricity,closed,46.9
C02295,W06,2026-06-28,noise,open,44.4
C02296,W06,2026-06-28,sanitation,open,55.4
C02297,W06,2026-06-29,water,open,41.3
C02298,W06,2026-06-29,public safety,open,30.2
C02299,W06,2026-06-29,sanitation,closed,28.8
C02300,W06,2026-06-29,noise,in_progress,40.1
C02301,W06,2026-06-29,electricity,open,4.0
C02302,W06,2026-06-29,water,in_progress,31.8
C02303,W06,2026-06-29,water,in_progress,48.6
C02304,W06,2026-06-29,sanitation,closed,14.7
C02305,W06,2026-06-29,roads,open,19.0
C02306,W06,2026-06-29,water,open,49.2
C02307,W06,2026-06-29,electricity,closed,47.1
C02308,W06,2026-06-29,public safety,in_progress,29.8
C02309,W06,2026-06-29,water,open,11.2
C02310,W06,2026-06-29,sanitation,in_progress,8.9
C02311,W06,2026-06-29,electricity,in_progress,48.6
C02312,W06,2026-06-29,noise,closed,42.5
C02313,W06,2026-06-29,roads,open,4.0
C02314,W06,2026-06-29,public safety,open,22.7
C02315,W06,2026-06-29,noise,closed,29.9
C02316,W06,2026-06-29,public safety,in_progress,39.2
C02317,W06,2026-06-29,water,open,46.3
C02318,W06,2026-06-29,roads,open,25.1
C02319,W06,2026-06-29,sanitation,open,81.4
C02320,W06,2026-06-29,roads,in_progress,42.5
C02321,W06,2026-06-29,water,open,40.3
C02322,W06,2026-06-29,water,closed,15.6
C02323,W06,2026-06-30,sanitation,open,29.4
C02324,W06,2026-06-30,noise,open,23.3
C02325,W06,2026-06-30,water,open,54.1
C02326,W06,2026-06-30,roads,closed,27.3
C02327,W06,2026-06-30,public safety,closed,21.5
C02328,W06,2026-06-30,roads,closed,7.0
C02329,W06,2026-06-30,sanitation,closed,19.8
C02330,W06,2026-06-30,roads,in_progress,26.0
C02331,W06,2026-06-30,electricity,open,22.0
C02332,W06,2026-06-30,roads,closed,33.6
C02333,W06,2026-06-30,public safety,open,33.1
C02334,W06,2026-06-30,noise,open,26.8
C02335,W06,2026-06-30,electricity,open,37.3
C02336,W06,2026-06-30,sanitation,open,9.9
C02337,W06,2026-06-30,roads,open,35.5
C02338,W06,2026-06-30,roads,in_progress,21.1
C02339,W06,2026-06-30,public safety,closed,57.7
C02340,W06,2026-06-30,water,in_progress,50.4
C02341,W06,2026-06-30,electricity,open,49.6
C02342,W06,2026-06-30,noise,open,36.7
C02343,W06,2026-06-30,noise,open,16.3
C02344,W06,2026-06-30,sanitation,in_progress,44.2
C02345,W06,2026-06-30,public safety,in_progress,46.2
C02346,W06,2026-06-30,electricity,open,5.4
C02347,W06,2026-06-30,sanitation,open,47.0
C02348,W06,2026-06-30,sanitation,closed,16.5
C02349,W06,2026-06-30,sanitation,in_progress,19.2
C02350,W06,2026-06-30,sanitation,open,66.9
C02351,W06,2026-06-30,public safety,closed,36.5
C02352,W06,2026-07-01,public safety,in_progress,28.6
C02353,W06,2026-07-01,public safety,open,40.4
C02354,W06,2026-07-01,electricity,in_progress,54.3
C02355,W06,2026-07-01,water,open,52.8
C02356,W06,2026-07-01,sanitation,closed,27.7
C02357,W06,2026-07-01,roads,closed,4.0
C02358,W06,2026-07-01,public safety,in_progress,35.0
C02359,W06,2026-07-01,noise,in_progress,45.3
C02360,W06,2026-07-01,sanitation,closed,35.3
C02361,W06,2026-07-01,sanitation,closed,19.7
C02362,W06,2026-07-01,electricity,closed,53.1
C02363,W06,2026-07-01,roads,in_progress,37.6
C02364,W06,2026-07-01,noise,open,14.6
C02365,W06,2026-07-01,roads,open,41.1
C02366,W06,2026-07-01,water,in_progress,14.6
C02367,W06,2026-07-01,roads,open,33.0
C02368,W06,2026-07-01,public safety,in_progress,31.4
C02369,W06,2026-07-01,noise,open,23.4
C02370,W06,2026-07-01,water,open,40.0
C02371,W06,2026-07-01,sanitation,closed,51.4
C02372,W06,2026-07-01,roads,open,40.6
C02373,W06,2026-07-01,water,closed,57.2
C02374,W06,2026-07-01,public safety,in_progress,54.8
C02375,W06,2026-07-01,electricity,closed,30.7
C02376,W06,2026-07-02,public safety,in_progress,35.8
C02377,W06,2026-07-02,roads,open,41.7
C02378,W06,2026-07-02,roads,closed,27.0
C02379,W06,2026-07-02,roads,open,39.9
C02380,W06,2026-07-02,water,closed,5.7
C02381,W06,2026-07-02,roads,open,37.9
C02382,W06,2026-07-02,electricity,in_progress,40.9
C02383,W06,2026-07-02,water,closed,47.2
C02384,W06,2026-07-02,roads,closed,28.0
C02385,W06,2026-07-02,noise,open,43.6
C02386,W06,2026-07-02,sanitation,closed,24.7
C02387,W06,2026-07-02,sanitation,in_progress,30.2
C02388,W06,2026-07-02,water,in_progress,41.1
C02389,W06,2026-07-02,noise,closed,46.3
C02390,W06,2026-07-02,roads,closed,64.1
C02391,W06,2026-07-02,electricity,closed,26.1
C02392,W06,2026-07-02,roads,open,20.5
C02393,W06,2026-07-02,roads,closed,44.0
C02394,W06,2026-07-02,water,in_progress,30.9
C02395,W06,2026-07-02,public safety,open,57.3
C02396,W06,2026-07-02,roads,in_progress,25.9
C02397,W06,2026-07-02,electricity,open,39.0
C02398,W06,2026-07-02,electricity,open,31.3
C02399,W06,2026-07-02,water,closed,37.1
C02400,W06,2026-07-02,electricity,open,22.5
C02401,W06,2026-07-02,public safety,open,41.3
C02402,W06,2026-07-02,water,in_progress,36.1
C02403,W06,2026-07-03,sanitation,closed,31.1
C02404,W06,2026-07-03,roads,in_progress,4.0
C02405,W06,2026-07-03,noise,open,31.3
C02406,W06,2026-07-03,water,closed,30.1
C02407,W06,2026-07-03,noise,open,27.0
C02408,W06,2026-07-03,public safety,closed,8.5
C02409,W06,2026-07-03,sanitation,in_progress,27.5
C02410,W06,2026-07-03,public safety,in_progress,36.7
C02411,W06,2026-07-03,roads,in_progress,19.7
C02412,W06,2026-07-03,sanitation,closed,19.4
C02413,W06,2026-07-03,sanitation,in_progress,44.9
C02414,W06,2026-07-03,sanitation,in_progress,27.2
C02415,W06,2026-07-03,water,in_progress,28.8
C02416,W06,2026-07-03,electricity,open,16.7
C02417,W06,2026-07-03,public safety,open,25.8
C02418,W06,2026-07-03,sanitation,closed,26.3
C02419,W06,2026-07-03,public safety,in_progress,40.2
C02420,W06,2026-07-03,noise,in_progress,30.6
C02421,W06,2026-07-03,electricity,open,29.2
C02422,W06,2026-07-03,electricity,closed,41.5
C02423,W06,2026-07-03,sanitation,closed,32.6
C02424,W06,2026-07-03,noise,open,25.8
C02425,W06,2026-07-03,electricity,open,21.4
C02426,W06,2026-07-03,electricity,closed,16.6
C02427,W06,2026-07-03,roads,closed,35.8
C02428,W06,2026-07-03,noise,closed,22.7
C02429,W06,2026-07-03,public safety,in_progress,34.1
C02430,W06,2026-07-03,noise,in_progress,40.0
C02431,W06,2026-07-03,water,closed,27.9
C02432,W06,2026-07-04,public safety,closed,27.5
C02433,W06,2026-07-04,noise,in_progress,19.4
C02434,W06,2026-07-04,electricity,in_progress,45.4
C02435,W06,2026-07-04,sanitation,open,4.0
C02436,W06,2026-07-04,water,open,61.2
C02437,W06,2026-07-04,noise,open,49.4
C02438,W06,2026-07-04,sanitation,open,31.5
C02439,W06,2026-07-04,water,open,56.4
C02440,W06,2026-07-04,roads,closed,37.9
C02441,W06,2026-07-04,water,closed,34.1
C02442,W06,2026-07-04,electricity,open,20.6
C02443,W06,2026-07-04,public safety,closed,37.4
C02444,W06,2026-07-04,sanitation,in_progress,36.1
C02445,W06,2026-07-04,roads,closed,37.7
C02446,W06,2026-07-04,public safety,in_progress,24.1
C02447,W06,2026-07-04,public safety,in_progress,41.8
C02448,W06,2026-07-04,water,closed,26.3
C02449,W06,2026-07-04,electricity,in_progress,20.1
C02450,W06,2026-07-04,water,in_progress,7.7
C02451,W06,2026-07-04,noise,open,22.7
C02452,W06,2026-07-04,noise,open,4.0
C02453,W06,2026-07-04,sanitation,open,38.7
C02454,W06,2026-07-04,noise,in_progress,26.9
C02455,W06,2026-07-04,roads,closed,37.3
C02456,W06,2026-07-04,electricity,in_progress,38.6
C02457,W06,2026-07-04,public safety,closed,42.9
C02458,W06,2026-07-04,public safety,open,38.7
C02459,W06,2026-07-05,noise,closed,42.6
C02460,W06,2026-07-05,roads,open,42.8
C02461,W06,2026-07-05,electricity,closed,46.9
C02462,W06,2026-07-05,noise,open,37.6
C02463,W06,2026-07-05,noise,in_progress,26.9
C02464,W06,2026-07-05,noise,open,32.9
C02465,W06,2026-07-05,sanitation,in_progress,56.7
C02466,W06,2026-07-05,water,in_progress,24.9
C02467,W06,2026-07-05,roads,open,52.3
C02468,W06,2026-07-05,electricity,in_progress,31.7
C02469,W06,2026-07-05,public safety,closed,26.6
C02470,W06,2026-07-05,electricity,closed,63.6
C02471,W06,2026-07-05,roads,closed,30.7
C02472,W06,2026-07-05,noise,closed,4.0
C02473,W06,2026-07-05,sanitation,closed,31.0
C02474,W06,2026-07-05,public safety,closed,35.5
C02475,W06,2026-07-05,sanitation,in_progress,54.2
C02476,W06,2026-07-05,roads,in_progress,38.0
C02477,W06,2026-07-05,noise,open,26.2
C02478,W06,2026-07-05,roads,closed,52.0
C02479,W06,2026-07-05,electricity,open,39.7
C02480,W06,2026-07-05,roads,open,11.6
C02481,W06,2026-07-05,sanitation,closed,47.3
C02482,W06,2026-07-05,sanitation,closed,17.9
C02483,W06,2026-07-05,water,open,16.0
C02484,W06,2026-07-05,electricity,open,36.1
C02485,W06,2026-07-05,public safety,in_progress,17.2
C02486,W06,2026-07-05,water,in_progress,48.3
C02487,W07,2026-06-08,noise,in_progress,36.4
C02488,W07,2026-06-08,noise,in_progress,39.2
C02489,W07,2026-06-08,public safety,in_progress,30.7
C02490,W07,2026-06-08,public safety,in_progress,38.8
C02491,W07,2026-06-08,public safety,in_progress,24.1
C02492,W07,2026-06-09,electricity,closed,20.7
C02493,W07,2026-06-09,sanitation,open,39.2
C02494,W07,2026-06-09,electricity,in_progress,50.3
C02495,W07,2026-06-09,sanitation,closed,35.2
C02496,W07,2026-06-09,water,closed,29.0
C02497,W07,2026-06-10,electricity,in_progress,27.6
C02498,W07,2026-06-10,public safety,closed,35.3
C02499,W07,2026-06-10,roads,in_progress,27.4
C02500,W07,2026-06-10,noise,closed,9.0
C02501,W07,2026-06-10,noise,closed,36.5
C02502,W07,2026-06-10,noise,in_progress,20.4
C02503,W07,2026-06-10,sanitation,open,29.3
C02504,W07,2026-06-10,roads,in_progress,28.8
C02505,W07,2026-06-11,public safety,in_progress,49.7
C02506,W07,2026-06-11,noise,in_progress,49.6
C02507,W07,2026-06-11,roads,in_progress,51.8
C02508,W07,2026-06-11,sanitation,open,23.9
C02509,W07,2026-06-11,noise,in_progress,40.2
C02510,W07,2026-06-11,public safety,in_progress,34.8
C02511,W07,2026-06-11,electricity,in_progress,9.2
C02512,W07,2026-06-11,public safety,closed,23.7
C02513,W07,2026-06-11,water,closed,40.6
C02514,W07,2026-06-12,public safety,closed,45.8
C02515,W07,2026-06-12,electricity,open,36.2
C02516,W07,2026-06-12,roads,in_progress,14.1
C02517,W07,2026-06-12,noise,open,40.2
C02518,W07,2026-06-13,public safety,in_progress,39.3
C02519,W07,2026-06-13,sanitation,in_progress,29.8
C02520,W07,2026-06-13,sanitation,closed,54.3
C02521,W07,2026-06-13,roads,closed,37.5
C02522,W07,2026-06-13,roads,closed,40.7
C02523,W07,2026-06-13,noise,in_progress,44.9
C02524,W07,2026-06-13,noise,in_progress,16.2
C02525,W07,2026-06-13,public safety,closed,32.6
C02526,W07,2026-06-14,electricity,in_progress,36.0
C02527,W07,2026-06-14,electricity,in_progress,33.0
C02528,W07,2026-06-14,noise,in_progress,8.2
C02529,W07,2026-06-14,roads,open,51.6
C02530,W07,2026-06-14,roads,open,8.6
C02531,W07,2026-06-15,electricity,closed,22.2
C02532,W07,2026-06-15,electricity,closed,4.0
C02533,W07,2026-06-15,electricity,closed,35.3
C02534,W07,2026-06-15,water,open,28.1
C02535,W07,2026-06-15,sanitation,open,49.2
C02536,W07,2026-06-15,noise,closed,27.6
C02537,W07,2026-06-16,electricity,closed,54.6
C02538,W07,2026-06-16,noise,open,34.2
C02539,W07,2026-06-16,sanitation,open,31.7
C02540,W07,2026-06-17,public safety,open,50.6
C02541,W07,2026-06-17,noise,open,44.8
C02542,W07,2026-06-17,water,closed,73.2
C02543,W07,2026-06-17,sanitation,open,51.0
C02544,W07,2026-06-17,water,open,36.9
C02545,W07,2026-06-17,roads,open,55.1
C02546,W07,2026-06-17,electricity,open,39.2
C02547,W07,2026-06-17,water,open,38.5
C02548,W07,2026-06-18,noise,closed,41.3
C02549,W07,2026-06-18,sanitation,closed,35.4
C02550,W07,2026-06-18,roads,closed,42.3
C02551,W07,2026-06-18,noise,open,29.8
C02552,W07,2026-06-18,sanitation,open,53.9
C02553,W07,2026-06-18,electricity,in_progress,7.5
C02554,W07,2026-06-19,public safety,closed,57.0
C02555,W07,2026-06-19,roads,closed,29.2
C02556,W07,2026-06-19,electricity,open,32.3
C02557,W07,2026-06-19,electricity,open,27.3
C02558,W07,2026-06-20,roads,closed,57.5
C02559,W07,2026-06-21,roads,closed,44.4
C02560,W07,2026-06-21,public safety,closed,22.2
C02561,W07,2026-06-21,roads,in_progress,31.9
C02562,W07,2026-06-21,noise,in_progress,29.1
C02563,W07,2026-06-21,water,open,20.7
C02564,W07,2026-06-21,noise,open,33.7
C02565,W07,2026-06-22,water,in_progress,38.6
C02566,W07,2026-06-22,public safety,in_progress,31.2
C02567,W07,2026-06-22,noise,in_progress,33.6
C02568,W07,2026-06-22,sanitation,in_progress,31.0
C02569,W07,2026-06-23,noise,closed,50.0
C02570,W07,2026-06-23,electricity,in_progress,32.7
C02571,W07,2026-06-23,noise,in_progress,37.0
C02572,W07,2026-06-23,water,closed,39.9
C02573,W07,2026-06-23,noise,open,55.9
C02574,W07,2026-06-23,public safety,open,36.7
C02575,W07,2026-06-23,water,in_progress,14.2
C02576,W07,2026-06-23,sanitation,open,32.0
C02577,W07,2026-06-23,water,in_progress,21.9
C02578,W07,2026-06-24,public safety,open,70.0
C02579,W07,2026-06-25,noise,open,4.0
C02580,W07,2026-06-25,sanitation,open,11.0
C02581,W07,2026-06-25,water,closed,11.2
C02582,W07,2026-06-25,electricity,closed,35.1
C02583,W07,2026-06-25,noise,closed,47.3
C02584,W07,2026-06-25,public safety,closed,30.4
C02585,W07,2026-06-25,water,in_progress,27.1
C02586,W07,2026-06-25,water,open,34.4
C02587,W07,2026-06-25,sanitation,in_progress,24.9
C02588,W07,2026-06-26,roads,open,38.7
C02589,W07,2026-06-26,sanitation,in_progress,37.7
C02590,W07,2026-06-26,public safety,open,48.5
C02591,W07,2026-06-26,public safety,in_progress,32.6
C02592,W07,2026-06-26,roads,in_progress,30.5
C02593,W07,2026-06-26,sanitation,closed,30.6
C02594,W07,2026-06-26,electricity,in_progress,37.5
C02595,W07,2026-06-27,public safety,in_progress,24.1
C02596,W07,2026-06-27,noise,closed,35.7
C02597,W07,2026-06-27,electricity,open,38.4
C02598,W07,2026-06-27,water,open,34.0
C02599,W07,2026-06-27,water,in_progress,29.6
C02600,W07,2026-06-28,water,open,52.5
C02601,W07,2026-06-28,noise,closed,38.7
C02602,W07,2026-06-28,roads,in_progress,24.0
C02603,W07,2026-06-28,water,in_progress,40.1
C02604,W07,2026-06-28,sanitation,closed,25.7
C02605,W07,2026-06-28,public safety,closed,16.7
C02606,W07,2026-06-28,electricity,in_progress,7.8
C02607,W07,2026-06-28,electricity,open,39.1
C02608,W07,2026-06-28,water,in_progress,4.0
C02609,W07,2026-06-29,electricity,closed,11.8
C02610,W07,2026-06-29,noise,open,65.9
C02611,W07,2026-06-29,sanitation,closed,60.6
C02612,W07,2026-06-29,noise,closed,42.5
C02613,W07,2026-06-29,electricity,open,36.9
C02614,W07,2026-06-29,water,open,15.5
C02615,W07,2026-06-29,water,in_progress,49.4
C02616,W07,2026-06-30,sanitation,closed,35.4
C02617,W07,2026-06-30,noise,closed,45.2
C02618,W07,2026-06-30,sanitation,closed,45.9
C02619,W07,2026-06-30,noise,open,39.8
C02620,W07,2026-06-30,sanitation,closed,27.8
C02621,W07,2026-06-30,water,closed,48.8
C02622,W07,2026-06-30,electricity,in_progress,32.7
C02623,W07,2026-07-01,electricity,open,48.6
C02624,W07,2026-07-01,water,in_progress,33.8
C02625,W07,2026-07-01,electricity,open,37.3
C02626,W07,2026-07-01,public safety,open,29.0
C02627,W07,2026-07-01,noise,in_progress,11.2
C02628,W07,2026-07-01,noise,open,34.6
C02629,W07,2026-07-01,electricity,in_progress,25.2
C02630,W07,2026-07-01,water,closed,46.3
C02631,W07,2026-07-01,sanitation,closed,37.5
C02632,W07,2026-07-01,noise,closed,45.7
C02633,W07,2026-07-02,public safety,open,40.8
C02634,W07,2026-07-02,public safety,closed,45.5
C02635,W07,2026-07-02,sanitation,closed,42.1
C02636,W07,2026-07-02,electricity,in_progress,23.4
C02637,W07,2026-07-02,sanitation,closed,40.7
C02638,W07,2026-07-02,noise,closed,40.0
C02639,W07,2026-07-03,electricity,in_progress,39.4
C02640,W07,2026-07-03,electricity,closed,48.5
C02641,W07,2026-07-03,water,closed,35.7
C02642,W07,2026-07-03,sanitation,closed,26.2
C02643,W07,2026-07-03,public safety,closed,46.9
C02644,W07,2026-07-04,roads,closed,57.4
C02645,W07,2026-07-04,water,in_progress,29.6
C02646,W07,2026-07-04,public safety,closed,44.9
C02647,W07,2026-07-04,water,closed,9.5
C02648,W07,2026-07-04,public safety,closed,43.7
C02649,W07,2026-07-05,water,open,36.4
C02650,W07,2026-07-05,noise,in_progress,58.1
C02651,W07,2026-07-05,water,in_progress,54.7
C02652,W07,2026-07-05,public safety,open,11.3
C02653,W07,2026-07-05,water,in_progress,44.0
C02654,W07,2026-07-05,noise,closed,16.9
C02655,W07,2026-07-05,electricity,open,29.3
C02656,W07,2026-07-05,roads,open,38.8
C02657,W08,2026-06-08,water,in_progress,61.2
C02658,W08,2026-06-08,electricity,in_progress,8.2
C02659,W08,2026-06-08,roads,open,49.3
C02660,W08,2026-06-08,noise,open,59.3
C02661,W08,2026-06-08,noise,closed,39.5
C02662,W08,2026-06-08,electricity,open,32.5
C02663,W08,2026-06-08,public safety,in_progress,31.8
C02664,W08,2026-06-08,sanitation,open,38.7
C02665,W08,2026-06-08,electricity,in_progress,30.5
C02666,W08,2026-06-08,sanitation,in_progress,51.7
C02667,W08,2026-06-08,sanitation,in_progress,22.4
C02668,W08,2026-06-08,public safety,open,36.6
C02669,W08,2026-06-09,electricity,open,8.9
C02670,W08,2026-06-09,electricity,in_progress,31.4
C02671,W08,2026-06-09,water,open,35.5
C02672,W08,2026-06-09,noise,in_progress,42.1
C02673,W08,2026-06-09,electricity,closed,17.1
C02674,W08,2026-06-09,roads,in_progress,49.8
C02675,W08,2026-06-09,roads,open,42.6
C02676,W08,2026-06-09,noise,in_progress,41.0
C02677,W08,2026-06-09,water,in_progress,38.1
C02678,W08,2026-06-09,electricity,in_progress,31.4
C02679,W08,2026-06-09,public safety,open,29.0
C02680,W08,2026-06-09,public safety,open,48.4
C02681,W08,2026-06-09,noise,open,20.5
C02682,W08,2026-06-09,noise,open,51.8
C02683,W08,2026-06-10,sanitation,closed,10.9
C02684,W08,2026-06-10,public safety,open,26.0
C02685,W08,2026-06-10,roads,in_progress,12.0
C02686,W08,2026-06-10,electricity,in_progress,22.2
C02687,W08,2026-06-10,noise,closed,67.9
C02688,W08,2026-06-10,sanitation,closed,53.5
C02689,W08,2026-06-10,water,open,14.5
C02690,W08,2026-06-10,water,in_progress,24.7
C02691,W08,2026-06-10,roads,in_progress,66.2
C02692,W08,2026-06-11,water,closed,63.5
C02693,W08,2026-06-11,noise,closed,31.9
C02694,W08,2026-06-11,sanitation,in_progress,37.0
C02695,W08,2026-06-11,water,closed,12.1
C02696,W08,2026-06-11,public safety,in_progress,49.0
C02697,W08,2026-06-11,sanitation,open,29.7
C02698,W08,2026-06-11,noise,in_progress,19.2
C02699,W08,2026-06-11,electricity,closed,43.9
C02700,W08,2026-06-11,water,closed,13.9
C02701,W08,2026-06-11,sanitation,open,29.4
C02702,W08,2026-06-11,water,closed,28.1
C02703,W08,2026-06-11,roads,open,19.0
C02704,W08,2026-06-11,noise,closed,46.5
C02705,W08,2026-06-12,electricity,closed,39.1
C02706,W08,2026-06-12,public safety,open,47.2
C02707,W08,2026-06-12,noise,in_progress,17.5
C02708,W08,2026-06-12,water,closed,40.8
C02709,W08,2026-06-12,electricity,in_progress,41.4
C02710,W08,2026-06-12,noise,open,46.6
C02711,W08,2026-06-12,water,in_progress,41.8
C02712,W08,2026-06-12,electricity,open,38.0
C02713,W08,2026-06-12,electricity,closed,35.4
C02714,W08,2026-06-12,electricity,closed,35.8
C02715,W08,2026-06-12,water,open,41.0
C02716,W08,2026-06-12,noise,closed,37.7
C02717,W08,2026-06-12,electricity,in_progress,31.4
C02718,W08,2026-06-13,noise,open,30.3
C02719,W08,2026-06-13,electricity,open,52.0
C02720,W08,2026-06-13,water,closed,36.5
C02721,W08,2026-06-13,water,open,36.5
C02722,W08,2026-06-13,noise,in_progress,44.3
C02723,W08,2026-06-13,public safety,in_progress,24.0
C02724,W08,2026-06-13,roads,closed,45.0
C02725,W08,2026-06-13,roads,in_progress,33.7
C02726,W08,2026-06-13,roads,in_progress,26.0
C02727,W08,2026-06-13,roads,open,32.3
C02728,W08,2026-06-13,electricity,in_progress,45.6
C02729,W08,2026-06-14,public safety,closed,27.6
C02730,W08,2026-06-14,water,open,42.5
C02731,W08,2026-06-14,noise,closed,35.5
C02732,W08,2026-06-14,water,closed,38.2
C02733,W08,2026-06-14,water,closed,48.4
C02734,W08,2026-06-14,electricity,in_progress,51.0
C02735,W08,2026-06-14,sanitation,in_progress,42.9
C02736,W08,2026-06-14,roads,in_progress,74.7
C02737,W08,2026-06-14,public safety,closed,9.2
C02738,W08,2026-06-14,public safety,closed,35.5
C02739,W08,2026-06-14,electricity,closed,33.6
C02740,W08,2026-06-14,water,in_progress,55.7
C02741,W08,2026-06-14,roads,closed,32.1
C02742,W08,2026-06-14,sanitation,closed,38.7
C02743,W08,2026-06-15,water,in_progress,40.4
C02744,W08,2026-06-15,noise,closed,29.8
C02745,W08,2026-06-15,electricity,in_progress,39.4
C02746,W08,2026-06-15,sanitation,open,40.4
C02747,W08,2026-06-15,water,in_progress,34.6
C02748,W08,2026-06-15,noise,in_progress,4.0
C02749,W08,2026-06-15,electricity,in_progress,20.1
C02750,W08,2026-06-15,roads,in_progress,33.4
C02751,W08,2026-06-15,public safety,in_progress,35.7
C02752,W08,2026-06-15,public safety,closed,27.0
C02753,W08,2026-06-15,water,open,36.8
C02754,W08,2026-06-15,roads,open,39.3
C02755,W08,2026-06-15,water,in_progress,43.1
C02756,W08,2026-06-15,sanitation,in_progress,48.4
C02757,W08,2026-06-16,public safety,closed,38.3
C02758,W08,2026-06-16,water,in_progress,8.0
C02759,W08,2026-06-16,roads,open,36.2
C02760,W08,2026-06-16,noise,open,38.3
C02761,W08,2026-06-16,roads,closed,46.0
C02762,W08,2026-06-16,electricity,in_progress,16.0
C02763,W08,2026-06-16,roads,closed,27.0
C02764,W08,2026-06-16,sanitation,closed,35.9
C02765,W08,2026-06-16,sanitation,open,26.2
C02766,W08,2026-06-16,water,closed,45.4
C02767,W08,2026-06-16,noise,closed,42.0
C02768,W08,2026-06-16,public safety,open,20.3
C02769,W08,2026-06-16,sanitation,in_progress,46.5
C02770,W08,2026-06-16,roads,open,58.0
C02771,W08,2026-06-16,public safety,in_progress,47.9
C02772,W08,2026-06-17,electricity,closed,44.9
C02773,W08,2026-06-17,sanitation,in_progress,55.1
C02774,W08,2026-06-17,water,in_progress,31.1
C02775,W08,2026-06-17,public safety,closed,55.8
C02776,W08,2026-06-17,roads,open,21.2
C02777,W08,2026-06-17,sanitation,closed,29.9
C02778,W08,2026-06-17,public safety,open,59.5
C02779,W08,2026-06-18,sanitation,in_progress,29.4
C02780,W08,2026-06-18,noise,open,36.5
C02781,W08,2026-06-18,water,open,59.0
C02782,W08,2026-06-18,sanitation,open,47.7
C02783,W08,2026-06-18,noise,closed,55.8
C02784,W08,2026-06-18,public safety,open,46.8
C02785,W08,2026-06-18,water,closed,46.2
C02786,W08,2026-06-18,noise,closed,24.5
C02787,W08,2026-06-18,sanitation,in_progress,27.0
C02788,W08,2026-06-18,electricity,open,5.9
C02789,W08,2026-06-19,water,in_progress,21.5
C02790,W08,2026-06-19,water,in_progress,29.3
C02791,W08,2026-06-19,electricity,open,21.5
C02792,W08,2026-06-19,sanitation,closed,40.9
C02793,W08,2026-06-19,noise,in_progress,26.0
C02794,W08,2026-06-19,public safety,open,16.9
C02795,W08,2026-06-19,water,closed,23.3
C02796,W08,2026-06-19,noise,in_progress,22.6
C02797,W08,2026-06-19,water,open,48.3
C02798,W08,2026-06-19,roads,open,26.2
C02799,W08,2026-06-19,public safety,in_progress,44.3
C02800,W08,2026-06-19,noise,closed,20.7
C02801,W08,2026-06-19,sanitation,closed,38.8
C02802,W08,2026-06-20,sanitation,closed,29.4
C02803,W08,2026-06-20,public safety,closed,37.8
C02804,W08,2026-06-20,electricity,in_progress,23.6
C02805,W08,2026-06-20,electricity,open,49.6
C02806,W08,2026-06-20,sanitation,closed,30.4
C02807,W08,2026-06-20,roads,in_progress,27.5
C02808,W08,2026-06-20,sanitation,open,16.1
